T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      	
2.0265e-08 	8.87301e-12	9.30653e-12	0.00237528 	0          	0.000439821	-7.28103e-13	-0.000156966	9.09878e-05	-3.18621e+08	
2.028e-08  	8.8623e-12 	9.32355e-12	0.00243303 	0          	0.000501674	-8.3316e-13	-0.000156641	9.22151e-05	3.81149e+08	
2.0295e-08 	8.85005e-12	9.44189e-12	0.00247813 	0          	0.000564673	-8.06619e-13	-0.000156304	9.29133e-05	1.07508e+09	
2.031e-08  	8.83819e-12	9.5304e-12 	0.00250925 	0          	0.000628463	-6.74052e-13	-0.000155931	9.21729e-05	1.75245e+09	
2.0325e-08 	8.82828e-12	9.48822e-12	0.00252506 	0          	0.000692656	-5.68282e-13	-0.000155533	9.05497e-05	2.40284e+09	
2.034e-08  	8.81992e-12	9.34672e-12	0.00252426 	0          	0.000756828	-5.94977e-13	-0.000155149	8.94958e-05	3.01619e+09	
2.0355e-08 	8.81117e-12	9.23776e-12	0.00250553 	0          	0.000820524	-7.25762e-13	-0.000154804	8.98814e-05	3.58306e+09	
2.037e-08  	8.8005e-12 	9.26026e-12	0.00246762 	0          	0.000883256	-8.26974e-13	-0.000154486	9.11117e-05	4.09472e+09	
2.0385e-08 	8.78834e-12	9.38015e-12	0.00240927 	0          	0.000944504	-7.9492e-13	-0.000154154	9.17357e-05	4.54327e+09	
2.04e-08   	8.77665e-12	9.46486e-12	0.00232931 	0          	0.00100372 	-6.60763e-13	-0.000153785	9.09229e-05	4.92181e+09	
2.0415e-08 	8.76693e-12	9.41748e-12	0.00222662 	0          	0.00106033 	-5.5895e-13	-0.000153393	8.93063e-05	5.22452e+09	
2.043e-08  	8.75871e-12	9.27478e-12	0.00210015 	0          	0.00111372 	-5.91168e-13	-0.000153018	8.83345e-05	5.44673e+09	
2.0445e-08 	8.75002e-12	9.16995e-12	0.00194897 	0          	0.00116326 	-7.23479e-13	-0.000152682	8.87972e-05	5.58505e+09	
2.046e-08  	8.73938e-12	9.19786e-12	0.00177223 	0          	0.00120832 	-8.207e-13 	-0.00015237	9.00248e-05	5.63734e+09	
2.0475e-08 	8.72731e-12	9.31909e-12	0.00156922 	0          	0.00124821 	-7.83194e-13	-0.000152042	9.05725e-05	5.60283e+09	
2.049e-08  	8.71579e-12	9.39986e-12	0.00133936 	0          	0.00128226 	-6.47654e-13	-0.000151678	8.96913e-05	5.48206e+09	
2.0505e-08 	8.70627e-12	9.34736e-12	0.00108223 	0          	0.00130977 	-5.49943e-13	-0.000151293	8.8087e-05 	5.2769e+09 	
2.052e-08  	8.69818e-12	9.20365e-12	0.000797572	0          	0.00133005 	-5.87618e-13	-0.000150926	8.71987e-05	4.99054e+09	
2.0535e-08 	8.68954e-12	9.10308e-12	0.000485325	0          	0.00134239 	-7.21246e-13	-0.000150599	8.77345e-05	4.62739e+09	
2.055e-08  	8.67893e-12	9.13633e-12	0.000145624	0          	0.00134609 	-8.14335e-13	-0.000150293	8.89536e-05	4.19308e+09	
2.0565e-08 	8.66695e-12	9.25871e-12	-0.000221181	0          	0.00134046 	-7.71444e-13	-0.000149969	8.94236e-05	3.69429e+09	
2.058e-08  	8.65561e-12	9.3354e-12 	-0.000614504	0          	0.00132484 	-6.34729e-13	-0.000149609	8.8478e-05 	3.13873e+09	
2.0595e-08 	8.64628e-12	9.27785e-12	-0.00103352	0          	0.00129857 	-5.41258e-13	-0.000149231	8.68914e-05	2.53494e+09	
2.061e-08  	8.63832e-12	9.13334e-12	-0.00147714	0          	0.00126102 	-5.84319e-13	-0.000148873	8.6088e-05 	1.89224e+09	
2.0625e-08 	8.62972e-12	9.03715e-12	-0.001944  	0          	0.0012116  	-7.19055e-13	-0.000148553	8.66924e-05	1.22052e+09	
2.064e-08  	8.61915e-12	9.07566e-12	-0.00243246	0          	0.00114976 	-8.07875e-13	-0.000148253	8.78975e-05	5.30115e+08	
2.0655e-08 	8.60727e-12	9.19898e-12	-0.00294059	0          	0.001075   	-7.59673e-13	-0.000147934	8.82886e-05	-1.68357e+08	
2.067e-08  	8.5961e-12 	9.27147e-12	-0.00346616	0          	0.000986885	-6.21993e-13	-0.000147578	8.7283e-05 	-8.64156e+08	
2.0685e-08 	8.58695e-12	9.20894e-12	-0.00400663	0          	0.000885028	-5.32895e-13	-0.000147206	8.57195e-05	-1.54659e+09	
2.07e-08   	8.57911e-12	9.06383e-12	-0.00455914	0          	0.000769125	-5.81265e-13	-0.000146857	8.50017e-05	-2.20518e+09	
2.0715e-08 	8.57056e-12	8.97214e-12	-0.00512052	0          	0.000638951	-7.16899e-13	-0.000146545	8.56702e-05	-2.82982e+09	
2.073e-08  	8.56002e-12	9.01582e-12	-0.00568731	0          	0.000494367	-8.01317e-13	-0.000146251	8.68558e-05	-3.41093e+09	
2.0745e-08 	8.54824e-12	9.13989e-12	-0.0062557 	0          	0.000335335	-7.47884e-13	-0.000145935	8.71674e-05	-3.93959e+09	
2.076e-08  	8.53724e-12	9.20806e-12	-0.00682159	0          	0.000161916	-6.09448e-13	-0.000145584	8.61063e-05	-4.40773e+09	
2.0775e-08 	8.52828e-12	9.14063e-12	-0.00738058	0          	-2.57142e-05	-5.24852e-13	-0.000145219	8.4571e-05 	-4.80817e+09	
2.079e-08  	8.52056e-12	8.99512e-12	-0.00792799	0          	-0.00022726	-5.78448e-13	-0.000144877	8.39391e-05	-5.13479e+09	
2.0805e-08 	8.51205e-12	8.90805e-12	-0.00845885	0          	-0.000442302	-7.14768e-13	-0.000144573	8.46669e-05	-5.38262e+09	
2.082e-08  	8.50154e-12	8.95682e-12	-0.00896793	0          	-0.000670285	-7.94658e-13	-0.000144284	8.58281e-05	-5.54789e+09	
2.0835e-08 	8.48985e-12	9.08143e-12	-0.00944978	0          	-0.000910518	-7.3608e-13	-0.000143972	8.60598e-05	-5.6281e+09	
2.085e-08  	8.47903e-12	9.14515e-12	-0.00989871	0          	-0.00116216	-5.971e-13 	-0.000143625	8.4948e-05 	-5.62206e+09	
2.0865e-08 	8.47025e-12	9.07291e-12	-0.0103089 	0          	-0.00142424	-5.17128e-13	-0.000143267	8.34456e-05	-5.52989e+09	
2.088e-08  	8.46264e-12	8.9272e-12 	-0.0106742 	0          	-0.0016956 	-5.75861e-13	-0.000142933	8.28997e-05	-5.35305e+09	
2.0895e-08 	8.45418e-12	8.84486e-12	-0.0109887 	0          	-0.00197495	-7.12655e-13	-0.000142637	8.36818e-05	-5.09428e+09	
2.091e-08  	8.4437e-12 	8.89863e-12	-0.0112459 	0          	-0.00226085	-7.87896e-13	-0.000142353	8.48138e-05	-4.75758e+09	
