r          	Er(r)      	Ephi(r)    	Ez(r)      	Hr(r)      	Hphi(r)    	Hz(r)      	Jr(r)      	Jphi(r)    	Jz(r)      
-2.49159e-13	-9.64868e-13	1.37871e-21	45.66      	-3.07263e-20	-8.41469e-21	5.80298e-13	0          	0          	0          
-2.47559e-13	-9.77426e-13	-7.98829e-22	45.72      	-3.13107e-20	-6.05645e-21	5.90124e-13	0          	0          	0          
-2.45919e-13	-9.9734e-13	3.1549e-21 	45.78      	-3.22141e-20	-6.99595e-21	5.97561e-13	0          	0          	0          
-2.44288e-13	-1.00939e-12	-6.21078e-22	45.84      	-3.27857e-20	-7.72154e-21	6.10196e-13	0          	0          	0          
-2.4264e-13	-1.02884e-12	3.81732e-21	45.9       	-3.36648e-20	-5.51091e-21	6.15794e-13	0          	0          	0          
-2.40931e-13	-1.04268e-12	8.20693e-22	45.96      	-3.43068e-20	-8.89298e-21	6.29162e-13	0          	0          	0          
-2.3926e-13	-1.05959e-12	3.40754e-21	46.02      	-3.50932e-20	-4.80789e-21	6.3509e-13 	0          	0          	0          
-2.37536e-13	-1.07651e-12	3.1408e-21 	46.08      	-3.58675e-20	-8.90989e-21	6.47048e-13	0          	0          	0          
-2.35807e-13	-1.09041e-12	2.61753e-21	46.14      	-3.65083e-20	-5.29481e-21	6.5547e-13 	0          	0          	0          
-2.34062e-13	-1.10998e-12	5.49212e-21	46.2       	-3.74055e-20	-7.74322e-21	6.64564e-13	0          	0          	0          
-2.32312e-13	-1.12197e-12	2.36278e-21	46.26      	-3.79649e-20	-6.66616e-21	6.76013e-13	0          	0          	0          
-2.30536e-13	-1.14222e-12	6.95985e-21	46.32      	-3.88888e-20	-5.96511e-21	6.82366e-13	0          	0          	0          
-2.28747e-13	-1.15491e-12	3.34116e-21	46.38      	-3.94747e-20	-8.06386e-21	6.9569e-13 	0          	0          	0          
-2.26907e-13	-1.17336e-12	7.23021e-21	46.44      	-4.03154e-20	-4.58871e-21	7.01043e-13	0          	0          	0          
-2.25094e-13	-1.1887e-12	5.50883e-21	46.5       	-4.10293e-20	-8.56192e-21	7.14014e-13	0          	0          	0          
-2.23244e-13	-1.20403e-12	6.68188e-21	46.56      	-4.17265e-20	-4.30618e-21	7.20833e-13	0          	0          	0          
-2.21372e-13	-1.22255e-12	8.19579e-21	46.62      	-4.25728e-20	-7.77564e-21	7.31377e-13	0          	0          	0          
-2.19495e-13	-1.23508e-12	6.21734e-21	46.68      	-4.3156e-20	-5.18488e-21	7.41244e-13	0          	0          	0          
-2.17606e-13	-1.25535e-12	1.03747e-20	46.74      	-4.40658e-20	-5.9947e-21	7.48506e-13	0          	0          	0          
-2.15687e-13	-1.26708e-12	6.75773e-21	46.8       	-4.46091e-20	-6.54286e-21	7.61089e-13	0          	0          	0          
-2.13794e-13	-1.2867e-12	1.13762e-20	46.86      	-4.55068e-20	-4.14993e-21	7.66419e-13	0          	0          	0          
-2.11855e-13	-1.30031e-12	8.61284e-21	46.92      	-4.61339e-20	-7.40526e-21	7.79726e-13	0          	0          	0          
-2.09896e-13	-1.3171e-12	1.12672e-20	46.98      	-4.69029e-20	-3.14209e-21	7.85364e-13	0          	0          	0          
-2.07972e-13	-1.33393e-12	1.13716e-20	47.04      	-4.76664e-20	-7.04176e-21	7.9695e-13 	0          	0          	0          
-2.05955e-13	-1.34743e-12	1.08264e-20	47.1       	-4.82885e-20	-3.39044e-21	8.05032e-13	0          	0          	0          
-2.03958e-13	-1.36679e-12	1.40574e-20	47.16      	-4.91745e-20	-5.47796e-21	8.13522e-13	0          	0          	0          
-2.0191e-13	-1.3785e-12	1.10047e-20	47.22      	-4.97055e-20	-4.49546e-21	8.24698e-13	0          	0          	0          
-1.99916e-13	-1.3983e-12	1.58038e-20	47.28      	-5.06094e-20	-3.36558e-21	8.30161e-13	0          	0          	0          
-1.97874e-13	-1.41048e-12	1.24638e-20	47.34      	-5.11741e-20	-5.55443e-21	8.43159e-13	0          	0          	0          
-1.95802e-13	-1.42838e-12	1.6277e-20 	47.4       	-5.19896e-20	-1.74713e-21	8.47904e-13	0          	0          	0          
-1.93718e-13	-1.44333e-12	1.51252e-20	47.46      	-5.26564e-20	-5.623e-21 	8.60156e-13	0          	0          	0          
-1.91652e-13	-1.45787e-12	1.59893e-20	47.52      	-5.33276e-20	-1.33784e-21	8.6661e-13 	0          	0          	0          
-1.89557e-13	-1.47591e-12	1.81603e-20	47.58      	-5.41351e-20	-4.32382e-21	8.75845e-13	0          	0          	0          
-1.87447e-13	-1.4876e-12	1.59696e-20	47.64      	-5.46812e-20	-2.08597e-21	8.85343e-13	0          	0          	0          
-1.85326e-13	-1.50711e-12	2.04904e-20	47.7       	-5.55634e-20	-2.16393e-21	8.91441e-13	0          	0          	0          
-1.83164e-13	-1.51848e-12	1.70737e-20	47.76      	-5.60733e-20	-3.15781e-21	9.03291e-13	0          	0          	0          
-1.81006e-13	-1.53665e-12	2.1587e-20 	47.82      	-5.68961e-20	-1.11127e-22	9.07487e-13	0          	0          	0          
-1.78865e-13	-1.55002e-12	1.94946e-20	47.88      	-5.7502e-20	-3.5622e-21	9.19857e-13	0          	0          	0          
-1.76641e-13	-1.56521e-12	2.1606e-20 	47.94      	-5.81962e-20	9.14534e-22	9.24683e-13	0          	0          	0          
-1.74434e-13	-1.58154e-12	2.26608e-20	48         	-5.8933e-20	-2.60385e-21	9.34614e-13	0          	0          	0          
-1.72281e-13	-1.59359e-12	2.15026e-20	48.06      	-5.9482e-20	6.22441e-22	9.4249e-13 	0          	0          	0          
-1.70023e-13	-1.61222e-12	2.54806e-20	48.12      	-6.03207e-20	-5.19815e-22	9.48794e-13	0          	0          	0          
-1.6781e-13	-1.62281e-12	2.22703e-20	48.18      	-6.08056e-20	-3.42563e-22	9.59504e-13	0          	0          	0          
-1.6555e-13	-1.64116e-12	2.71597e-20	48.24      	-6.1622e-20	1.81404e-21	9.63199e-13	0          	0          	0          
-1.63281e-13	-1.65303e-12	2.44197e-20	48.3       	-6.21734e-20	-9.9073e-22	9.75102e-13	0          	0          	0          
-1.61019e-13	-1.66865e-12	2.75723e-20	48.36      	-6.28599e-20	3.34998e-21	9.78673e-13	0          	0          	0          
-1.58734e-13	-1.68348e-12	2.75997e-20	48.42      	-6.35353e-20	-4.04062e-22	9.88895e-13	0          	0          	0          
-1.5645e-13	-1.69548e-12	2.74907e-20	48.48      	-6.40712e-20	3.54857e-21	9.94826e-13	0          	0          	0          
-1.54149e-13	-1.71301e-12	3.07531e-20	48.54      	-6.48602e-20	1.49703e-21	1.00166e-12	0          	0          	0          
-1.51822e-13	-1.72295e-12	2.80107e-20	48.6       	-6.53184e-20	2.77842e-21	1.01077e-12	0          	0          	0          
-1.4947e-13	-1.74099e-12	3.29422e-20	48.66      	-6.61113e-20	3.95798e-21	1.01432e-12	0          	0          	0          
-1.47099e-13	-1.75125e-12	2.98344e-20	48.72      	-6.65915e-20	1.99837e-21	1.02527e-12	0          	0          	0          
-1.44744e-13	-1.76725e-12	3.3771e-20 	48.78      	-6.72955e-20	5.91498e-21	1.02785e-12	0          	0          	0          
-1.42389e-13	-1.78031e-12	3.28945e-20	48.84      	-6.78918e-20	2.24669e-21	1.03787e-12	0          	0          	0          
-1.40031e-13	-1.79258e-12	3.38174e-20	48.9       	-6.84289e-20	6.58847e-21	1.04205e-12	0          	0          	0          
-1.37645e-13	-1.80858e-12	3.6277e-20 	48.96      	-6.91408e-20	3.86497e-21	1.0491e-12 	0          	0          	0          
-1.35253e-13	-1.81815e-12	3.41217e-20	49.02      	-6.95845e-20	6.06306e-21	1.05653e-12	0          	0          	0          
-1.32835e-13	-1.83539e-12	3.88991e-20	49.08      	-7.03458e-20	6.37426e-21	1.05981e-12	0          	0          	0          
-1.3041e-13	-1.84451e-12	3.56429e-20	49.14      	-7.0751e-20	5.19733e-21	1.06976e-12	0          	0          	0          
-1.28014e-13	-1.86032e-12	4.0115e-20 	49.2       	-7.1447e-20	8.63787e-21	1.07135e-12	0          	0          	0          
-1.25566e-13	-1.8718e-12	3.85426e-20	49.26      	-7.19625e-20	5.15523e-21	1.08104e-12	0          	0          	0          
-1.23094e-13	-1.88402e-12	4.02856e-20	49.32      	-7.2508e-20	9.69611e-21	1.08368e-12	0          	0          	0          
-1.20657e-13	-1.89866e-12	4.20324e-20	49.38      	-7.31553e-20	6.53809e-21	1.09053e-12	0          	0          	0          
-1.18197e-13	-1.90767e-12	4.04791e-20	49.44      	-7.35576e-20	9.40659e-21	1.09623e-12	0          	0          	0          
-1.15746e-13	-1.92401e-12	4.49377e-20	49.5       	-7.42848e-20	8.97691e-21	1.09938e-12	0          	0          	0          
-1.13251e-13	-1.93218e-12	4.17691e-20	49.56      	-7.46441e-20	8.54461e-21	1.10788e-12	0          	0          	0          
-1.10769e-13	-1.94746e-12	4.64932e-20	49.62      	-7.53108e-20	1.14001e-20	1.10871e-12	0          	0          	0          
-1.0827e-13	-1.95744e-12	4.44509e-20	49.68      	-7.57618e-20	8.2865e-21 	1.11762e-12	0          	0          	0          
-1.05774e-13	-1.9695e-12	4.68755e-20	49.74      	-7.62998e-20	1.27623e-20	1.11894e-12	0          	0          	0          
-1.0323e-13	-1.98258e-12	4.7916e-20 	49.8       	-7.68641e-20	9.36727e-21	1.12557e-12	0          	0          	0          
-1.00712e-13	-1.99122e-12	4.70069e-20	49.86      	-7.72455e-20	1.27491e-20	1.12955e-12	0          	0          	0          
-9.81886e-14	-2.00643e-12	5.10345e-20	49.92      	-7.79138e-20	1.16532e-20	1.13254e-12	0          	0          	0          
-9.5645e-14	-2.01365e-12	4.80217e-20	49.98      	-7.8231e-20	1.19223e-20	1.13953e-12	0          	0          	0          
-9.31161e-14	-2.02836e-12	5.29032e-20	50.04      	-7.88781e-20	1.41909e-20	1.13973e-12	0          	0          	0          
-9.05525e-14	-2.03691e-12	5.04792e-20	50.1       	-7.9249e-20	1.14469e-20	1.14767e-12	0          	0          	0          
-8.79923e-14	-2.04854e-12	5.3441e-20 	50.16      	-7.97622e-20	1.58051e-20	1.14784e-12	0          	0          	0          
-8.54017e-14	-2.06025e-12	5.39028e-20	50.22      	-8.0271e-20	1.22459e-20	1.15386e-12	0          	0          	0          
-8.28857e-14	-2.06824e-12	5.35003e-20	50.28      	-8.06243e-20	1.59963e-20	1.15647e-12	0          	0          	0          
-8.02809e-14	-2.08248e-12	5.7179e-20 	50.34      	-8.12356e-20	1.43884e-20	1.15877e-12	0          	0          	0          
-7.77061e-14	-2.08858e-12	5.42911e-20	50.4       	-8.15026e-20	1.51771e-20	1.16471e-12	0          	0          	0          
-7.50905e-14	-2.10287e-12	5.92494e-20	50.46      	-8.21232e-20	1.69711e-20	1.16404e-12	0          	0          	0          
-7.25002e-14	-2.11004e-12	5.65451e-20	50.52      	-8.24296e-20	1.45243e-20	1.1711e-12 	0          	0          	0          
-6.98755e-14	-2.12117e-12	5.98797e-20	50.58      	-8.29175e-20	1.87582e-20	1.17001e-12	0          	0          	0          
-6.72954e-14	-2.13158e-12	5.99162e-20	50.64      	-8.33608e-20	1.51121e-20	1.17542e-12	0          	0          	0          
-6.46993e-14	-2.13895e-12	5.98854e-20	50.7       	-8.36775e-20	1.9055e-20 	1.17675e-12	0          	0          	0          
-6.20692e-14	-2.15218e-12	6.32597e-20	50.76      	-8.42527e-20	1.71022e-20	1.1784e-12 	0          	0          	0          
-5.94451e-14	-2.15731e-12	6.05229e-20	50.82      	-8.44684e-20	1.82423e-20	1.18301e-12	0          	0          	0          
-5.67976e-14	-2.17074e-12	6.54561e-20	50.88      	-8.50453e-20	1.96442e-20	1.1815e-12 	0          	0          	0          
-5.41706e-14	-2.17672e-12	6.25764e-20	50.94      	-8.5302e-20	1.74633e-20	1.18774e-12	0          	0          	0          
-5.15713e-14	-2.18741e-12	6.61672e-20	51         	-8.57704e-20	2.15092e-20	1.1855e-12 	0          	0          	0          
-4.89185e-14	-2.19643e-12	6.58267e-20	51.06      	-8.61396e-20	1.78427e-20	1.19033e-12	0          	0          	0          
-4.62362e-14	-2.20329e-12	6.61299e-20	51.12      	-8.64359e-20	2.1916e-20 	1.19025e-12	0          	0          	0          
-4.3603e-14	-2.21526e-12	6.91804e-20	51.18      	-8.69452e-20	1.96635e-20	1.19149e-12	0          	0          	0          
-4.09597e-14	-2.21974e-12	6.66027e-20	51.24      	-8.71369e-20	2.10924e-20	1.19479e-12	0          	0          	0          
-3.83175e-14	-2.23229e-12	7.14522e-20	51.3       	-8.76651e-20	2.21496e-20	1.19252e-12	0          	0          	0          
-3.56333e-14	-2.23716e-12	6.8471e-20 	51.36      	-8.78731e-20	2.01904e-20	1.19765e-12	0          	0          	0          
-3.29838e-14	-2.24731e-12	7.22077e-20	51.42      	-8.83002e-20	2.40419e-20	1.19447e-12	0          	0          	0          
-3.03032e-14	-2.25515e-12	7.16152e-20	51.48      	-8.8633e-20	2.03782e-20	1.19851e-12	0          	0          	0          
-2.76257e-14	-2.26144e-12	7.21054e-20	51.54      	-8.88975e-20	2.44656e-20	1.19742e-12	0          	0          	0          
-2.49667e-14	-2.27237e-12	7.49406e-20	51.6       	-8.93648e-20	2.20471e-20	1.19784e-12	0          	0          	0          
-2.22996e-14	-2.27594e-12	7.24562e-20	51.66      	-8.94997e-20	2.36101e-20	1.20014e-12	0          	0          	0          
-1.96349e-14	-2.28767e-12	7.72121e-20	51.72      	-8.99964e-20	2.44483e-20	1.19711e-12	0          	0          	0          
-1.69577e-14	-2.29155e-12	7.41868e-20	51.78      	-9.01468e-20	2.25981e-20	1.20141e-12	0          	0          	0          
-1.42523e-14	-2.30103e-12	7.79351e-20	51.84      	-9.05493e-20	2.62999e-20	1.19733e-12	0          	0          	0          
-1.15968e-14	-2.30787e-12	7.72144e-20	51.9       	-9.08332e-20	2.26599e-20	1.20058e-12	0          	0          	0          
-8.90211e-15	-2.31348e-12	7.77827e-20	51.96      	-9.1057e-20	2.66842e-20	1.19846e-12	0          	0          	0          
-6.19899e-15	-2.32338e-12	8.04514e-20	52.02      	-9.14802e-20	2.41915e-20	1.19818e-12	0          	0          	0          
-3.49156e-15	-2.32625e-12	7.80243e-20	52.08      	-9.15787e-20	2.5773e-20 	1.19953e-12	0          	0          	0          
-8.206e-16 	-2.33709e-12	8.26488e-20	52.14      	-9.20401e-20	2.64889e-20	1.19585e-12	0          	0          	0          
1.89092e-15	-2.34033e-12	7.9646e-20 	52.2       	-9.21634e-20	2.46829e-20	1.19912e-12	0          	0          	0          
4.55861e-15	-2.34881e-12	8.33214e-20	52.26      	-9.25147e-20	2.82563e-20	1.19433e-12	0          	0          	0          
7.25887e-15	-2.35504e-12	8.25457e-20	52.32      	-9.27692e-20	2.4625e-20 	1.19675e-12	0          	0          	0          
9.96552e-15	-2.35985e-12	8.3088e-20 	52.38      	-9.2964e-20	2.85742e-20	1.1938e-12 	0          	0          	0          
1.26672e-14	-2.36909e-12	8.56933e-20	52.44      	-9.33411e-20	2.60459e-20	1.19266e-12	0          	0          	0          
1.53641e-14	-2.3712e-12	8.32466e-20	52.5       	-9.34129e-20	2.7569e-20 	1.19314e-12	0          	0          	0          
1.80658e-14	-2.38125e-12	8.78041e-20	52.56      	-9.38347e-20	2.82386e-20	1.18861e-12	0          	0          	0          
2.07545e-14	-2.38379e-12	8.47723e-20	52.62      	-9.39257e-20	2.63641e-20	1.19126e-12	0          	0          	0          
2.34543e-14	-2.39158e-12	8.83729e-20	52.68      	-9.42421e-20	2.98921e-20	1.18563e-12	0          	0          	0          
2.61497e-14	-2.39702e-12	8.76015e-20	52.74      	-9.44567e-20	2.6218e-20 	1.18727e-12	0          	0          	0          
2.88312e-14	-2.40093e-12	8.80299e-20	52.8       	-9.4608e-20	3.00805e-20	1.1836e-12 	0          	0          	0          
3.15404e-14	-2.40952e-12	9.06475e-20	52.86      	-9.49702e-20	2.75618e-20	1.18181e-12	0          	0          	0          
3.42778e-14	-2.4109e-12	8.80981e-20	52.92      	-9.50019e-20	2.89505e-20	1.18165e-12	0          	0          	0          
3.69472e-14	-2.42031e-12	9.26133e-20	52.98      	-9.53861e-20	2.96628e-20	1.17636e-12	0          	0          	0          
3.96466e-14	-2.42212e-12	8.95872e-20	53.04      	-9.54456e-20	2.76569e-20	1.17819e-12	0          	0          	0          
4.23395e-14	-2.42907e-12	9.30092e-20	53.1       	-9.57233e-20	3.11742e-20	1.17201e-12	0          	0          	0          
4.50624e-14	-2.43399e-12	9.23604e-20	53.16      	-9.59124e-20	2.74717e-20	1.17278e-12	0          	0          	0          
4.77208e-14	-2.43718e-12	9.25428e-20	53.22      	-9.60327e-20	3.11769e-20	1.16874e-12	0          	0          	0          
5.04587e-14	-2.44516e-12	9.52672e-20	53.28      	-9.63655e-20	2.87882e-20	1.16592e-12	0          	0          	0          
5.31405e-14	-2.44596e-12	9.25902e-20	53.34      	-9.63669e-20	2.98931e-20	1.16539e-12	0          	0          	0          
5.58335e-14	-2.45461e-12	9.70248e-20	53.4       	-9.67165e-20	3.07816e-20	1.15922e-12	0          	0          	0          
5.85166e-14	-2.456e-12 	9.40732e-20	53.46      	-9.6753e-20	2.85581e-20	1.16044e-12	0          	0          	0          
6.12413e-14	-2.46215e-12	9.72414e-20	53.52      	-9.70038e-20	3.20917e-20	1.15364e-12	0          	0          	0          
6.39213e-14	-2.4666e-12	9.67947e-20	53.58      	-9.71771e-20	2.83743e-20	1.15348e-12	0          	0          	0          
6.66141e-14	-2.46902e-12	9.66742e-20	53.64      	-9.72492e-20	3.18778e-20	1.14929e-12	0          	0          	0          
6.9304e-14 	-2.47667e-12	9.95611e-20	53.7       	-9.75537e-20	2.96589e-20	1.14553e-12	0          	0          	0          
7.19949e-14	-2.47672e-12	9.66898e-20	53.76      	-9.75343e-20	3.04405e-20	1.14459e-12	0          	0          	0          
7.46711e-14	-2.48469e-12	1.01107e-19	53.82      	-9.7862e-20	3.15674e-20	1.13769e-12	0          	0          	0          
7.73803e-14	-2.48574e-12	9.82125e-20	53.88      	-9.78748e-20	2.90221e-20	1.1385e-12 	0          	0          	0          
8.00433e-14	-2.49105e-12	1.01064e-19	53.94      	-9.80802e-20	3.26833e-20	1.13121e-12	0          	0          	0          
8.27166e-14	-2.49537e-12	1.00944e-19	54         	-9.82495e-20	2.88937e-20	1.13029e-12	0          	0          	0          
8.54247e-14	-2.49675e-12	1.00356e-19	54.06      	-9.8281e-20	3.21784e-20	1.12578e-12	0          	0          	0          
8.80885e-14	-2.50414e-12	1.03542e-19	54.12      	-9.85791e-20	3.02523e-20	1.12105e-12	0          	0          	0          
9.07577e-14	-2.50352e-12	1.00436e-19	54.18      	-9.85298e-20	3.05409e-20	1.12e-12   	0          	0          	0          
9.34293e-14	-2.51097e-12	1.04773e-19	54.24      	-9.88209e-20	3.20451e-20	1.11231e-12	0          	0          	0          
9.61119e-14	-2.51172e-12	1.02066e-19	54.3       	-9.88364e-20	2.91377e-20	1.11254e-12	0          	0          	0          
9.8781e-14 	-2.51611e-12	1.04464e-19	54.36      	-9.8989e-20	3.2877e-20 	1.10496e-12	0          	0          	0          
1.01473e-13	-2.52045e-12	1.04785e-19	54.42      	-9.91606e-20	2.91255e-20	1.10314e-12	0          	0          	0          
1.04149e-13	-2.521e-12 	1.03674e-19	54.48      	-9.91555e-20	3.20653e-20	1.09857e-12	0          	0          	0          
1.06781e-13	-2.52796e-12	1.07173e-19	54.54      	-9.94259e-20	3.05524e-20	1.0928e-12 	0          	0          	0          
1.0948e-13 	-2.527e-12 	1.03857e-19	54.6       	-9.93621e-20	3.02421e-20	1.09178e-12	0          	0          	0          
1.12127e-13	-2.53361e-12	1.0803e-19 	54.66      	-9.96216e-20	3.2226e-20 	1.08332e-12	0          	0          	0          
1.14782e-13	-2.53454e-12	1.05677e-19	54.72      	-9.96339e-20	2.88982e-20	1.08303e-12	0          	0          	0          
1.17434e-13	-2.5377e-12	1.07429e-19	54.78      	-9.9756e-20	3.26931e-20	1.07535e-12	0          	0          	0          
1.20067e-13	-2.54227e-12	1.08367e-19	54.84      	-9.99242e-20	2.91118e-20	1.07241e-12	0          	0          	0          
