T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
10.8192    	1.60237e-020	2.21806e-012	1.15205e-020	-0.0246409 	-0.00770438
10.8265    	1.60518e-020	2.21799e-012	1.15183e-020	-0.0246266 	-0.00763695
10.8339    	1.60799e-020	2.21792e-012	1.15161e-020	-0.0246111 	-0.00756966
10.8413    	1.6108e-020	2.21784e-012	1.15137e-020	-0.0245943 	-0.00750251
10.8486    	1.61361e-020	2.21775e-012	1.15113e-020	-0.0245763 	-0.0074355 
10.8559    	1.61642e-020	2.21766e-012	1.15089e-020	-0.0245571 	-0.00736864
10.8633    	1.61922e-020	2.21756e-012	1.15063e-020	-0.0245366 	-0.00730191
10.8706    	1.62203e-020	2.21745e-012	1.15037e-020	-0.0245149 	-0.00723533
10.878     	1.62484e-020	2.21734e-012	1.15011e-020	-0.0244919 	-0.00716889
10.8853    	1.62764e-020	2.21722e-012	1.14983e-020	-0.0244678 	-0.0071026 
10.8927    	1.63045e-020	2.2171e-012	1.14955e-020	-0.0244424 	-0.00703646
10.9001    	1.63325e-020	2.21696e-012	1.14926e-020	-0.0244159 	-0.00697046
10.9074    	1.63605e-020	2.21683e-012	1.14897e-020	-0.0243881 	-0.00690462
10.9147    	1.63886e-020	2.21668e-012	1.14866e-020	-0.0243591 	-0.00683892
10.9221    	1.64166e-020	2.21653e-012	1.14835e-020	-0.024329  	-0.00677338
10.9294    	1.64446e-020	2.21638e-012	1.14804e-020	-0.0242976 	-0.00670799
10.9368    	1.64726e-020	2.21621e-012	1.14771e-020	-0.0242651 	-0.00664275
10.9442    	1.65006e-020	2.21605e-012	1.14738e-020	-0.0242314 	-0.00657766
10.9515    	1.65286e-020	2.21587e-012	1.14704e-020	-0.0241966 	-0.00651273
10.9588    	1.65565e-020	2.21569e-012	1.1467e-020	-0.0241606 	-0.00644796
10.9662    	1.65845e-020	2.2155e-012	1.14635e-020	-0.0241234 	-0.00638334
10.9735    	1.66125e-020	2.21531e-012	1.14599e-020	-0.0240851 	-0.00631889
10.9809    	1.66404e-020	2.21511e-012	1.14562e-020	-0.0240456 	-0.00625459
10.9882    	1.66684e-020	2.2149e-012	1.14524e-020	-0.024005  	-0.00619045
10.9956    	1.66963e-020	2.21468e-012	1.14486e-020	-0.0239632 	-0.00612647
11.003     	1.67242e-020	2.21447e-012	1.14448e-020	-0.0239204 	-0.00606266
11.0103    	1.67521e-020	2.21424e-012	1.14408e-020	-0.0238764 	-0.005999  
11.0176    	1.678e-020 	2.21401e-012	1.14368e-020	-0.0238313 	-0.00593551
11.025     	1.68079e-020	2.21377e-012	1.14327e-020	-0.0237851 	-0.00587219
11.0323    	1.68358e-020	2.21352e-012	1.14285e-020	-0.0237378 	-0.00580903
11.0397    	1.68637e-020	2.21327e-012	1.14243e-020	-0.0236894 	-0.00574604
11.0471    	1.68916e-020	2.21302e-012	1.14199e-020	-0.0236398 	-0.00568321
11.0544    	1.69194e-020	2.21275e-012	1.14156e-020	-0.0235893 	-0.00562055
11.0617    	1.69472e-020	2.21248e-012	1.14111e-020	-0.0235376 	-0.00555806
11.0691    	1.69751e-020	2.21221e-012	1.14066e-020	-0.0234848 	-0.00549574
11.0764    	1.70029e-020	2.21192e-012	1.1402e-020	-0.023431  	-0.00543359
11.0838    	1.70307e-020	2.21164e-012	1.13973e-020	-0.0233762 	-0.00537162
11.0911    	1.70585e-020	2.21134e-012	1.13925e-020	-0.0233202 	-0.00530981
11.0985    	1.70863e-020	2.21104e-012	1.13877e-020	-0.0232632 	-0.00524818
11.1059    	1.71141e-020	2.21073e-012	1.13828e-020	-0.0232052 	-0.00518672
11.1132    	1.71418e-020	2.21042e-012	1.13778e-020	-0.0231462 	-0.00512544
11.1205    	1.71696e-020	2.2101e-012	1.13728e-020	-0.0230861 	-0.00506433
11.1279    	1.71973e-020	2.20977e-012	1.13677e-020	-0.0230249 	-0.0050034 
11.1352    	1.7225e-020	2.20944e-012	1.13625e-020	-0.0229628 	-0.00494264
11.1426    	1.72528e-020	2.2091e-012	1.13572e-020	-0.0228997 	-0.00488206
11.15      	1.72805e-020	2.20875e-012	1.13519e-020	-0.0228355 	-0.00482166
11.1573    	1.73081e-020	2.2084e-012	1.13465e-020	-0.0227703 	-0.00476144
11.1646    	1.73358e-020	2.20804e-012	1.1341e-020	-0.0227042 	-0.0047014 
11.172     	1.73635e-020	2.20768e-012	1.13355e-020	-0.0226371 	-0.00464154
11.1793    	1.73911e-020	2.20731e-012	1.13298e-020	-0.0225689 	-0.00458186
11.1867    	1.74188e-020	2.20693e-012	1.13241e-020	-0.0224998 	-0.00452237
11.194     	1.74464e-020	2.20655e-012	1.13183e-020	-0.0224298 	-0.00446305
11.2014    	1.7474e-020	2.20616e-012	1.13125e-020	-0.0223587 	-0.00440392
11.2088    	1.75016e-020	2.20577e-012	1.13066e-020	-0.0222867 	-0.00434497
11.2161    	1.75292e-020	2.20536e-012	1.13006e-020	-0.0222138 	-0.00428621
11.2234    	1.75567e-020	2.20496e-012	1.12945e-020	-0.0221399 	-0.00422763
11.2308    	1.75843e-020	2.20454e-012	1.12884e-020	-0.0220651 	-0.00416924
11.2381    	1.76118e-020	2.20412e-012	1.12821e-020	-0.0219893 	-0.00411104
11.2455    	1.76393e-020	2.2037e-012	1.12758e-020	-0.0219127 	-0.00405302
11.2529    	1.76668e-020	2.20326e-012	1.12695e-020	-0.0218351 	-0.00399519
11.2602    	1.76943e-020	2.20282e-012	1.1263e-020	-0.0217566 	-0.00393755
11.2675    	1.77218e-020	2.20238e-012	1.12565e-020	-0.0216771 	-0.0038801 
11.2749    	1.77492e-020	2.20193e-012	1.12499e-020	-0.0215968 	-0.00382284
11.2822    	1.77767e-020	2.20147e-012	1.12433e-020	-0.0215156 	-0.00376576
11.2896    	1.78041e-020	2.20101e-012	1.12365e-020	-0.0214335 	-0.00370888
11.2969    	1.78315e-020	2.20054e-012	1.12297e-020	-0.0213505 	-0.00365219
11.3043    	1.78589e-020	2.20006e-012	1.12228e-020	-0.0212667 	-0.00359569
11.3117    	1.78863e-020	2.19958e-012	1.12158e-020	-0.0211819 	-0.00353939
11.319     	1.79136e-020	2.19909e-012	1.12088e-020	-0.0210964 	-0.00348328
11.3263    	1.7941e-020	2.19859e-012	1.12017e-020	-0.0210099 	-0.00342736
11.3337    	1.79683e-020	2.19809e-012	1.11945e-020	-0.0209226 	-0.00337163
11.341     	1.79956e-020	2.19758e-012	1.11872e-020	-0.0208345 	-0.0033161 
11.3484    	1.80229e-020	2.19707e-012	1.11799e-020	-0.0207455 	-0.00326077
11.3558    	1.80501e-020	2.19655e-012	1.11725e-020	-0.0206557 	-0.00320563
11.3631    	1.80774e-020	2.19602e-012	1.1165e-020	-0.0205651 	-0.00315068
11.3704    	1.81046e-020	2.19549e-012	1.11574e-020	-0.0204737 	-0.00309594
11.3778    	1.81318e-020	2.19495e-012	1.11498e-020	-0.0203814 	-0.00304139
11.3851    	1.8159e-020	2.19441e-012	1.11421e-020	-0.0202884 	-0.00298703
11.3925    	1.81862e-020	2.19386e-012	1.11343e-020	-0.0201945 	-0.00293288
11.3998    	1.82134e-020	2.1933e-012	1.11264e-020	-0.0200999 	-0.00287892
11.4072    	1.82405e-020	2.19274e-012	1.11185e-020	-0.0200045 	-0.00282517
11.4146    	1.82676e-020	2.19217e-012	1.11104e-020	-0.0199083 	-0.00277161
11.4219    	1.82947e-020	2.19159e-012	1.11023e-020	-0.0198113 	-0.00271825
11.4292    	1.83218e-020	2.19101e-012	1.10942e-020	-0.0197136 	-0.0026651 
11.4366    	1.83489e-020	2.19042e-012	1.10859e-020	-0.0196151 	-0.00261214
11.4439    	1.83759e-020	2.18983e-012	1.10776e-020	-0.0195158 	-0.00255939
11.4513    	1.84029e-020	2.18923e-012	1.10692e-020	-0.0194158 	-0.00250683
11.4587    	1.84299e-020	2.18862e-012	1.10607e-020	-0.0193151 	-0.00245448
11.466     	1.84569e-020	2.18801e-012	1.10522e-020	-0.0192137 	-0.00240233
11.4733    	1.84838e-020	2.18739e-012	1.10436e-020	-0.0191115 	-0.00235039
11.4807    	1.85108e-020	2.18677e-012	1.10349e-020	-0.0190086 	-0.00229864
11.488     	1.85377e-020	2.18614e-012	1.10261e-020	-0.018905  	-0.0022471 
11.4954    	1.85646e-020	2.1855e-012	1.10172e-020	-0.0188006 	-0.00219577
11.5027    	1.85915e-020	2.18486e-012	1.10083e-020	-0.0186956 	-0.00214463
11.5101    	1.86183e-020	2.18421e-012	1.09993e-020	-0.0185899 	-0.00209371
11.5175    	1.86451e-020	2.18355e-012	1.09902e-020	-0.0184835 	-0.00204298
11.5248    	1.86719e-020	2.18289e-012	1.0981e-020	-0.0183764 	-0.00199247
11.5321    	1.86987e-020	2.18222e-012	1.09718e-020	-0.0182687 	-0.00194215
11.5395    	1.87255e-020	2.18155e-012	1.09625e-020	-0.0181603 	-0.00189205
11.5468    	1.87522e-020	2.18087e-012	1.09531e-020	-0.0180512 	-0.00184215
11.5542    	1.87789e-020	2.18019e-012	1.09436e-020	-0.0179415 	-0.00179245
11.5616    	1.88056e-020	2.17949e-012	1.09341e-020	-0.0178311 	-0.00174297
11.5689    	1.88323e-020	2.1788e-012	1.09245e-020	-0.0177201 	-0.00169369
11.5762    	1.88589e-020	2.17809e-012	1.09148e-020	-0.0176085 	-0.00164461
11.5836    	1.88856e-020	2.17738e-012	1.0905e-020	-0.0174962 	-0.00159575
11.5909    	1.89122e-020	2.17666e-012	1.08952e-020	-0.0173833 	-0.00154709
11.5983    	1.89387e-020	2.17594e-012	1.08852e-020	-0.0172698 	-0.00149864
11.6056    	1.89653e-020	2.17521e-012	1.08752e-020	-0.0171557 	-0.0014504 
11.613     	1.89918e-020	2.17448e-012	1.08651e-020	-0.017041  	-0.00140237
11.6204    	1.90183e-020	2.17374e-012	1.0855e-020	-0.0169257 	-0.00135455
11.6277    	1.90448e-020	2.17299e-012	1.08448e-020	-0.0168098 	-0.00130693
11.635     	1.90712e-020	2.17224e-012	1.08344e-020	-0.0166933 	-0.00125953
11.6424    	1.90977e-020	2.17148e-012	1.08241e-020	-0.0165763 	-0.00121233
11.6497    	1.91241e-020	2.17072e-012	1.08136e-020	-0.0164587 	-0.00116535
11.6571    	1.91504e-020	2.16995e-012	1.0803e-020	-0.0163405 	-0.00111857
11.6645    	1.91768e-020	2.16917e-012	1.07924e-020	-0.0162218 	-0.001072  
11.6718    	1.92031e-020	2.16839e-012	1.07817e-020	-0.0161025 	-0.00102565
11.6791    	1.92294e-020	2.1676e-012	1.0771e-020	-0.0159827 	-0.000979505
11.6865    	1.92557e-020	2.1668e-012	1.07601e-020	-0.0158624 	-0.00093357
11.6938    	1.92819e-020	2.166e-012 	1.07492e-020	-0.0157415 	-0.000887847
11.7012    	1.93081e-020	2.16519e-012	1.07382e-020	-0.0156201 	-0.000842334
11.7085    	1.93343e-020	2.16438e-012	1.07271e-020	-0.0154982 	-0.000797033
11.7159    	1.93605e-020	2.16356e-012	1.07159e-020	-0.0153758 	-0.000751943
11.7233    	1.93866e-020	2.16274e-012	1.07047e-020	-0.0152529 	-0.000707065
11.7306    	1.94127e-020	2.16191e-012	1.06934e-020	-0.0151295 	-0.000662398
11.7379    	1.94388e-020	2.16107e-012	1.0682e-020	-0.0150056 	-0.000617943
11.7453    	1.94649e-020	2.16023e-012	1.06705e-020	-0.0148812 	-0.000573699
11.7526    	1.94909e-020	2.15938e-012	1.0659e-020	-0.0147563 	-0.000529668
11.76      	1.95169e-020	2.15852e-012	1.06473e-020	-0.014631  	-0.000485849
11.7674    	1.95429e-020	2.15766e-012	1.06356e-020	-0.0145052 	-0.000442242
11.7747    	1.95688e-020	2.1568e-012	1.06238e-020	-0.014379  	-0.000398847
11.782     	1.95947e-020	2.15592e-012	1.0612e-020	-0.0142523 	-0.000355664
11.7894    	1.96206e-020	2.15505e-012	1.06e-020  	-0.0141252 	-0.000312694
11.7967    	1.96464e-020	2.15416e-012	1.0588e-020	-0.0139976 	-0.000269937
11.8041    	1.96723e-020	2.15327e-012	1.05759e-020	-0.0138696 	-0.000227392
11.8114    	1.96981e-020	2.15237e-012	1.05638e-020	-0.0137412 	-0.00018506
11.8188    	1.97238e-020	2.15147e-012	1.05515e-020	-0.0136123 	-0.00014294
11.8262    	1.97496e-020	2.15056e-012	1.05392e-020	-0.0134831 	-0.000101034
11.8335    	1.97753e-020	2.14965e-012	1.05268e-020	-0.0133534 	-5.934e-005
11.8408    	1.98009e-020	2.14873e-012	1.05143e-020	-0.0132234 	-1.78592e-005
11.8482    	1.98266e-020	2.1478e-012	1.05017e-020	-0.013093  	2.34088e-005
11.8555    	1.98522e-020	2.14687e-012	1.04891e-020	-0.0129621 	6.44637e-005
11.8629    	1.98778e-020	2.14593e-012	1.04764e-020	-0.0128309 	0.000105306
11.8703    	1.99033e-020	2.14499e-012	1.04636e-020	-0.0126994 	0.000145935
11.8776    	1.99289e-020	2.14404e-012	1.04507e-020	-0.0125674 	0.000186351
11.8849    	1.99544e-020	2.14308e-012	1.04378e-020	-0.0124351 	0.000226554
11.8923    	1.99798e-020	2.14212e-012	1.04247e-020	-0.0123025 	0.000266543
11.8996    	2.00052e-020	2.14116e-012	1.04116e-020	-0.0121695 	0.00030632 
11.907     	2.00306e-020	2.14018e-012	1.03984e-020	-0.0120362 	0.000345884
11.9143    	2.0056e-020	2.1392e-012	1.03852e-020	-0.0119025 	0.000385235
11.9217    	2.00813e-020	2.13822e-012	1.03718e-020	-0.0117685 	0.000424373
11.9291    	2.01066e-020	2.13723e-012	1.03584e-020	-0.0116342 	0.000463298
11.9364    	2.01319e-020	2.13623e-012	1.03449e-020	-0.0114996 	0.00050201 
11.9437    	2.01571e-020	2.13523e-012	1.03313e-020	-0.0113647 	0.000540509
11.9511    	2.01823e-020	2.13422e-012	1.03177e-020	-0.0112294 	0.000578795
11.9584    	2.02075e-020	2.13321e-012	1.0304e-020	-0.0110939 	0.000616869
11.9658    	2.02326e-020	2.13219e-012	1.02901e-020	-0.0109581 	0.000654729
11.9732    	2.02577e-020	2.13116e-012	1.02763e-020	-0.010822  	0.000692377
11.9805    	2.02828e-020	2.13013e-012	1.02623e-020	-0.0106856 	0.000729813
11.9878    	2.03078e-020	2.12909e-012	1.02482e-020	-0.010549  	0.000767036
11.9952    	2.03328e-020	2.12805e-012	1.02341e-020	-0.0104121 	0.000804046
12.0025    	2.03578e-020	2.127e-012 	1.02199e-020	-0.0102749 	0.000840844
12.0099    	2.03827e-020	2.12595e-012	1.02056e-020	-0.0101375 	0.00087743 
12.0172    	2.04076e-020	2.12489e-012	1.01913e-020	-0.00999985	0.000913804
12.0246    	2.04324e-020	2.12382e-012	1.01768e-020	-0.00986195	0.000949965
12.032     	2.04573e-020	2.12275e-012	1.01623e-020	-0.00972383	0.000985915
12.0393    	2.0482e-020	2.12167e-012	1.01477e-020	-0.00958548	0.00102165 
12.0466    	2.05068e-020	2.12059e-012	1.0133e-020	-0.0094469 	0.00105718 
12.054     	2.05315e-020	2.1195e-012	1.01183e-020	-0.00930812	0.00109249 
12.0613    	2.05562e-020	2.11841e-012	1.01035e-020	-0.00916913	0.0011276  
12.0687    	2.05808e-020	2.11731e-012	1.00886e-020	-0.00902993	0.00116249 
12.0761    	2.06054e-020	2.1162e-012	1.00736e-020	-0.00889055	0.00119717 
12.0834    	2.063e-020 	2.11509e-012	1.00585e-020	-0.00875097	0.00123164 
12.0907    	2.06545e-020	2.11397e-012	1.00434e-020	-0.00861121	0.00126589 
12.0981    	2.0679e-020	2.11285e-012	1.00281e-020	-0.00847127	0.00129994 
12.1054    	2.07035e-020	2.11172e-012	1.00128e-020	-0.00833117	0.00133378 
12.1128    	2.07279e-020	2.11058e-012	9.99745e-021	-0.0081909 	0.0013674  
12.1201    	2.07523e-020	2.10944e-012	9.982e-021 	-0.00805047	0.00140082 
12.1275    	2.07766e-020	2.1083e-012	9.96646e-021	-0.00790989	0.00143402 
12.1349    	2.0801e-020	2.10715e-012	9.95085e-021	-0.00776916	0.00146702 
12.1422    	2.08252e-020	2.10599e-012	9.93515e-021	-0.00762829	0.00149981 
12.1495    	2.08495e-020	2.10483e-012	9.91938e-021	-0.00748729	0.00153238 
12.1569    	2.08737e-020	2.10366e-012	9.90353e-021	-0.00734615	0.00156475 
12.1642    	2.08978e-020	2.10248e-012	9.8876e-021	-0.0072049 	0.0015969  
12.1716    	2.09219e-020	2.1013e-012	9.87159e-021	-0.00706353	0.00162885 
12.179     	2.0946e-020	2.10012e-012	9.85551e-021	-0.00692205	0.00166059 
12.1863    	2.097e-020 	2.09893e-012	9.83934e-021	-0.00678047	0.00169212 
12.1936    	2.0994e-020	2.09773e-012	9.8231e-021	-0.00663878	0.00172345 
12.201     	2.1018e-020	2.09653e-012	9.80678e-021	-0.006497  	0.00175456 
12.2083    	2.10419e-020	2.09532e-012	9.79038e-021	-0.00635514	0.00178547 
12.2157    	2.10658e-020	2.09411e-012	9.7739e-021	-0.0062132 	0.00181616 
12.223     	2.10896e-020	2.09289e-012	9.75734e-021	-0.00607118	0.00184665 
12.2304    	2.11134e-020	2.09166e-012	9.74071e-021	-0.00592909	0.00187694 
12.2378    	2.11372e-020	2.09043e-012	9.724e-021 	-0.00578693	0.00190701 
12.2451    	2.11609e-020	2.0892e-012	9.7072e-021	-0.00564472	0.00193688 
12.2524    	2.11846e-020	2.08796e-012	9.69033e-021	-0.00550246	0.00196655 
12.2598    	2.12082e-020	2.08671e-012	9.67338e-021	-0.00536015	0.001996   
12.2671    	2.12318e-020	2.08546e-012	9.65636e-021	-0.0052178 	0.00202525 
12.2745    	2.12554e-020	2.0842e-012	9.63925e-021	-0.00507542	0.0020543  
12.2819    	2.12789e-020	2.08294e-012	9.62207e-021	-0.004933  	0.00208314 
12.2892    	2.13023e-020	2.08167e-012	9.6048e-021	-0.00479056	0.00211177 
12.2965    	2.13258e-020	2.08039e-012	9.58746e-021	-0.00464811	0.0021402  
12.3039    	2.13491e-020	2.07911e-012	9.57004e-021	-0.00450564	0.00216843 
12.3112    	2.13725e-020	2.07783e-012	9.55255e-021	-0.00436317	0.00219645 
12.3186    	2.13958e-020	2.07654e-012	9.53497e-021	-0.00422069	0.00222426 
12.3259    	2.1419e-020	2.07524e-012	9.51732e-021	-0.00407822	0.00225187 
12.3333    	2.14423e-020	2.07394e-012	9.49958e-021	-0.00393576	0.00227928 
12.3407    	2.14654e-020	2.07263e-012	9.48177e-021	-0.00379332	0.00230649 
12.348     	2.14886e-020	2.07132e-012	9.46388e-021	-0.00365089	0.00233349 
12.3553    	2.15116e-020	2.07e-012  	9.44592e-021	-0.0035085 	0.00236029 
12.3627    	2.15347e-020	2.06868e-012	9.42787e-021	-0.00336613	0.00238688 
12.37      	2.15577e-020	2.06735e-012	9.40975e-021	-0.00322381	0.00241328 
12.3774    	2.15806e-020	2.06601e-012	9.39155e-021	-0.00308153	0.00243947 
12.3848    	2.16035e-020	2.06467e-012	9.37327e-021	-0.00293929	0.00246547 
12.3921    	2.16264e-020	2.06333e-012	9.35491e-021	-0.00279711	0.00249126 
12.3994    	2.16492e-020	2.06198e-012	9.33647e-021	-0.00265499	0.00251685 
12.4068    	2.1672e-020	2.06062e-012	9.31796e-021	-0.00251294	0.00254224 
12.4141    	2.16947e-020	2.05926e-012	9.29936e-021	-0.00237095	0.00256743 
12.4215    	2.17174e-020	2.05789e-012	9.28069e-021	-0.00222904	0.00259242 
12.4288    	2.174e-020 	2.05652e-012	9.26194e-021	-0.00208721	0.00261721 
12.4362    	2.17626e-020	2.05515e-012	9.24312e-021	-0.00194547	0.0026418  
12.4436    	2.17852e-020	2.05376e-012	9.22421e-021	-0.00180382	0.00266619 
12.4509    	2.18077e-020	2.05237e-012	9.20523e-021	-0.00166227	0.00269039 
12.4582    	2.18301e-020	2.05098e-012	9.18617e-021	-0.00152081	0.00271438 
12.4656    	2.18525e-020	2.04958e-012	9.16703e-021	-0.00137947	0.00273818 
12.4729    	2.18749e-020	2.04818e-012	9.14781e-021	-0.00123824	0.00276178 
12.4803    	2.18972e-020	2.04677e-012	9.12851e-021	-0.00109712	0.00278519 
12.4877    	2.19194e-020	2.04535e-012	9.10914e-021	-0.000956131	0.0028084  
12.495     	2.19417e-020	2.04393e-012	9.08969e-021	-0.000815266	0.00283141 
12.5023    	2.19638e-020	2.04251e-012	9.07016e-021	-0.000674535	0.00285423 
12.5097    	2.1986e-020	2.04108e-012	9.05056e-021	-0.000533942	0.00287685 
12.517     	2.2008e-020	2.03964e-012	9.03087e-021	-0.000393492	0.00289928 
12.5244    	2.20301e-020	2.0382e-012	9.01111e-021	-0.00025319	0.00292151 
12.5317    	2.2052e-020	2.03676e-012	8.99127e-021	-0.000113042	0.00294355 
12.5391    	2.2074e-020	2.0353e-012	8.97135e-021	2.69486e-005	0.00296539 
12.5465    	2.20958e-020	2.03385e-012	8.95136e-021	0.000166776	0.00298704 
12.5538    	2.21177e-020	2.03239e-012	8.93129e-021	0.000306435	0.0030085  
12.5611    	2.21395e-020	2.03092e-012	8.91114e-021	0.000445921	0.00302976 
12.5685    	2.21612e-020	2.02945e-012	8.89091e-021	0.000585229	0.00305084 
12.5758    	2.21829e-020	2.02797e-012	8.8706e-021	0.000724354	0.00307172 
12.5832    	2.22045e-020	2.02649e-012	8.85022e-021	0.000863291	0.00309241 
12.5906    	2.22261e-020	2.025e-012 	8.82976e-021	0.00100204 	0.00311291 
12.5979    	2.22476e-020	2.02351e-012	8.80922e-021	0.00114058 	0.00313321 
12.6052    	2.22691e-020	2.02201e-012	8.78861e-021	0.00127893 	0.00315333 
12.6126    	2.22906e-020	2.02051e-012	8.76792e-021	0.00141707 	0.00317326 
12.6199    	2.23119e-020	2.019e-012 	8.74715e-021	0.00155499 	0.003193   
12.6273    	2.23333e-020	2.01748e-012	8.7263e-021	0.0016927  	0.00321255 
12.6346    	2.23546e-020	2.01596e-012	8.70538e-021	0.00183019 	0.00323192 
12.642     	2.23758e-020	2.01444e-012	8.68438e-021	0.00196745 	0.00325109 
12.6494    	2.2397e-020	2.01291e-012	8.6633e-021	0.00210449 	0.00327008 
12.6567    	2.24181e-020	2.01138e-012	8.64214e-021	0.00224128 	0.00328888 
12.664     	2.24392e-020	2.00984e-012	8.62091e-021	0.00237784 	0.00330749 
12.6714    	2.24602e-020	2.0083e-012	8.5996e-021	0.00251415 	0.00332592 
12.6787    	2.24812e-020	2.00675e-012	8.57821e-021	0.00265022 	0.00334416 
12.6861    	2.25021e-020	2.00519e-012	8.55675e-021	0.00278603 	0.00336222 
12.6935    	2.2523e-020	2.00363e-012	8.53521e-021	0.00292158 	0.00338009 
12.7008    	2.25438e-020	2.00207e-012	8.51359e-021	0.00305687 	0.00339778 
12.7081    	2.25646e-020	2.0005e-012	8.4919e-021	0.0031919  	0.00341528 
12.7155    	2.25853e-020	1.99893e-012	8.47013e-021	0.00332665 	0.0034326  
12.7228    	2.26059e-020	1.99735e-012	8.44828e-021	0.00346112 	0.00344974 
12.7302    	2.26265e-020	1.99576e-012	8.42636e-021	0.00359532 	0.0034667  
12.7375    	2.26471e-020	1.99417e-012	8.40436e-021	0.00372923 	0.00348347 
12.7449    	2.26676e-020	1.99258e-012	8.38228e-021	0.00386285 	0.00350006 
12.7523    	2.2688e-020	1.99098e-012	8.36013e-021	0.00399618 	0.00351647 
12.7596    	2.27084e-020	1.98938e-012	8.3379e-021	0.00412921 	0.0035327  
12.7669    	2.27288e-020	1.98777e-012	8.31559e-021	0.00426194 	0.00354876 
12.7743    	2.2749e-020	1.98615e-012	8.29321e-021	0.00439437 	0.00356463 
12.7816    	2.27693e-020	1.98453e-012	8.27075e-021	0.00452648 	0.00358032 
12.789     	2.27894e-020	1.98291e-012	8.24821e-021	0.00465828 	0.00359583 
12.7964    	2.28096e-020	1.98128e-012	8.2256e-021	0.00478976 	0.00361117 
12.8037    	2.28296e-020	1.97965e-012	8.20291e-021	0.00492092 	0.00362633 
12.811     	2.28496e-020	1.97801e-012	8.18015e-021	0.00505175 	0.00364131 
12.8184    	2.28696e-020	1.97636e-012	8.15731e-021	0.00518225 	0.00365611 
12.8257    	2.28895e-020	1.97472e-012	8.13439e-021	0.00531241 	0.00367074 
12.8331    	2.29093e-020	1.97306e-012	8.1114e-021	0.00544224 	0.0036852  
12.8404    	2.29291e-020	1.97141e-012	8.08833e-021	0.00557172 	0.00369947 
12.8478    	2.29488e-020	1.96974e-012	8.06519e-021	0.00570085 	0.00371358 
12.8552    	2.29685e-020	1.96807e-012	8.04197e-021	0.00582964 	0.00372751 
12.8625    	2.29881e-020	1.9664e-012	8.01867e-021	0.00595807 	0.00374126 
12.8698    	2.30077e-020	1.96473e-012	7.9953e-021	0.00608614 	0.00375485 
12.8772    	2.30272e-020	1.96304e-012	7.97186e-021	0.00621384 	0.00376826 
12.8845    	2.30466e-020	1.96136e-012	7.94833e-021	0.00634118 	0.0037815  
12.8919    	2.3066e-020	1.95966e-012	7.92474e-021	0.00646815 	0.00379457 
12.8993    	2.30853e-020	1.95797e-012	7.90106e-021	0.00659475 	0.00380746 
12.9066    	2.31046e-020	1.95627e-012	7.87732e-021	0.00672097 	0.00382019 
12.9139    	2.31238e-020	1.95456e-012	7.85349e-021	0.0068468  	0.00383275 
12.9213    	2.3143e-020	1.95285e-012	7.82959e-021	0.00697225 	0.00384513 
12.9286    	2.31621e-020	1.95113e-012	7.80562e-021	0.00709731 	0.00385735 
12.936     	2.31811e-020	1.94941e-012	7.78157e-021	0.00722198 	0.0038694  
12.9433    	2.32001e-020	1.94769e-012	7.75745e-021	0.00734625 	0.00388128 
12.9507    	2.3219e-020	1.94596e-012	7.73325e-021	0.00747012 	0.003893   
12.9581    	2.32379e-020	1.94423e-012	7.70897e-021	0.00759358 	0.00390455 
12.9654    	2.32567e-020	1.94249e-012	7.68462e-021	0.00771664 	0.00391593 
