T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
17.5224    	9.42121e-021	1.39632e-013	-1.89003e-020	-0.00717105	0.00138976 
17.5297    	9.22433e-021	1.37463e-013	-1.89941e-020	-0.00714042	0.00138786 
17.5371    	9.02648e-021	1.35408e-013	-1.90859e-020	-0.00710788	0.00138596 
17.5444    	8.82767e-021	1.3347e-013	-1.91756e-020	-0.00707345	0.00138407 
17.5518    	8.62792e-021	1.31647e-013	-1.92633e-020	-0.00703714	0.00138218 
17.5591    	8.42726e-021	1.2994e-013	-1.93489e-020	-0.00699896	0.00138029 
17.5665    	8.22571e-021	1.28349e-013	-1.94324e-020	-0.00695891	0.00137841 
17.5739    	8.02329e-021	1.26874e-013	-1.95139e-020	-0.00691702	0.00137652 
17.5812    	7.82002e-021	1.25517e-013	-1.95933e-020	-0.0068733 	0.00137464 
17.5885    	7.61592e-021	1.24275e-013	-1.96705e-020	-0.00682775	0.00137276 
17.5959    	7.41102e-021	1.23151e-013	-1.97457e-020	-0.0067804 	0.00137089 
17.6032    	7.20534e-021	1.22143e-013	-1.98187e-020	-0.00673125	0.00136902 
17.6106    	6.99889e-021	1.21253e-013	-1.98896e-020	-0.00668032	0.00136715 
17.618     	6.79171e-021	1.2048e-013	-1.99583e-020	-0.00662764	0.00136528 
17.6253    	6.58381e-021	1.19824e-013	-2.00249e-020	-0.0065732 	0.00136341 
17.6326    	6.37522e-021	1.19285e-013	-2.00893e-020	-0.00651704	0.00136155 
17.64      	6.16595e-021	1.18864e-013	-2.01516e-020	-0.00645916	0.00135969 
17.6473    	5.95604e-021	1.1856e-013	-2.02116e-020	-0.00639958	0.00135783 
17.6547    	5.7455e-021	1.18374e-013	-2.02695e-020	-0.00633832	0.00135598 
17.6621    	5.53436e-021	1.18305e-013	-2.03252e-020	-0.0062754 	0.00135413 
17.6694    	5.32264e-021	1.18353e-013	-2.03787e-020	-0.00621084	0.00135228 
17.6767    	5.11036e-021	1.18519e-013	-2.04299e-020	-0.00614466	0.00135043 
17.6841    	4.89755e-021	1.18803e-013	-2.0479e-020	-0.00607687	0.00134858 
17.6914    	4.68423e-021	1.19204e-013	-2.05258e-020	-0.00600749	0.00134674 
17.6988    	4.47042e-021	1.19722e-013	-2.05703e-020	-0.00593655	0.0013449  
17.7062    	4.25615e-021	1.20358e-013	-2.06127e-020	-0.00586407	0.00134306 
17.7135    	4.04143e-021	1.21111e-013	-2.06527e-020	-0.00579006	0.00134123 
17.7208    	3.8263e-021	1.21981e-013	-2.06906e-020	-0.00571455	0.0013394  
17.7282    	3.61077e-021	1.22968e-013	-2.07261e-020	-0.00563756	0.00133757 
17.7355    	3.39487e-021	1.24072e-013	-2.07594e-020	-0.00555911	0.00133574 
17.7429    	3.17863e-021	1.25293e-013	-2.07905e-020	-0.00547922	0.00133391 
17.7503    	2.96206e-021	1.26631e-013	-2.08192e-020	-0.00539792	0.00133209 
17.7576    	2.7452e-021	1.28085e-013	-2.08457e-020	-0.00531523	0.00133027 
17.7649    	2.52805e-021	1.29656e-013	-2.08698e-020	-0.00523117	0.00132845 
17.7723    	2.31066e-021	1.31343e-013	-2.08917e-020	-0.00514577	0.00132664 
17.7797    	2.09304e-021	1.33146e-013	-2.09113e-020	-0.00505905	0.00132483 
17.787     	1.87521e-021	1.35064e-013	-2.09286e-020	-0.00497104	0.00132302 
17.7943    	1.65721e-021	1.37098e-013	-2.09436e-020	-0.00488176	0.00132121 
17.8017    	1.43904e-021	1.39248e-013	-2.09562e-020	-0.00479124	0.0013194  
17.809     	1.22075e-021	1.41513e-013	-2.09666e-020	-0.00469949	0.0013176  
17.8164    	1.00235e-021	1.43892e-013	-2.09746e-020	-0.00460656	0.0013158  
17.8238    	7.83862e-022	1.46386e-013	-2.09804e-020	-0.00451245	0.001314   
17.8311    	5.65316e-022	1.48995e-013	-2.09838e-020	-0.00441721	0.00131221 
17.8384    	3.46736e-022	1.51717e-013	-2.09848e-020	-0.00432086	0.00131042 
17.8458    	1.28144e-022	1.54553e-013	-2.09836e-020	-0.00422342	0.00130863 
17.8531    	-9.04356e-023	1.57503e-013	-2.098e-020	-0.00412492	0.00130684 
17.8605    	-3.08978e-022	1.60565e-013	-2.09741e-020	-0.00402539	0.00130505 
17.8679    	-5.27458e-022	1.63741e-013	-2.09659e-020	-0.00392485	0.00130327 
17.8752    	-7.45853e-022	1.67028e-013	-2.09554e-020	-0.00382334	0.00130149 
17.8825    	-9.64138e-022	1.70428e-013	-2.09425e-020	-0.00372088	0.00129971 
17.8899    	-1.18229e-021	1.73939e-013	-2.09273e-020	-0.00361751	0.00129794 
17.8972    	-1.40028e-021	1.77561e-013	-2.09097e-020	-0.00351324	0.00129616 
17.9046    	-1.61809e-021	1.81294e-013	-2.08898e-020	-0.00340811	0.00129439 
17.912     	-1.83569e-021	1.85138e-013	-2.08676e-020	-0.00330215	0.00129262 
17.9193    	-2.05306e-021	1.89091e-013	-2.08431e-020	-0.00319539	0.00129086 
17.9266    	-2.27018e-021	1.93154e-013	-2.08162e-020	-0.00308786	0.00128909 
17.934     	-2.48702e-021	1.97326e-013	-2.0787e-020	-0.00297958	0.00128733 
17.9413    	-2.70355e-021	2.01606e-013	-2.07555e-020	-0.00287059	0.00128557 
17.9487    	-2.91975e-021	2.05994e-013	-2.07217e-020	-0.00276091	0.00128382 
17.9561    	-3.1356e-021	2.1049e-013	-2.06855e-020	-0.00265058	0.00128206 
17.9634    	-3.35108e-021	2.15093e-013	-2.0647e-020	-0.00253963	0.00128031 
17.9707    	-3.56615e-021	2.19802e-013	-2.06062e-020	-0.00242809	0.00127856 
17.9781    	-3.7808e-021	2.24618e-013	-2.05631e-020	-0.00231599	0.00127682 
17.9855    	-3.99499e-021	2.29539e-013	-2.05176e-020	-0.00220335	0.00127507 
17.9928    	-4.20872e-021	2.34565e-013	-2.04699e-020	-0.00209022	0.00127333 
18.0001    	-4.42195e-021	2.39695e-013	-2.04198e-020	-0.00197661	0.00127159 
18.0075    	-4.63465e-021	2.44928e-013	-2.03675e-020	-0.00186257	0.00126985 
18.0148    	-4.84682e-021	2.50265e-013	-2.03128e-020	-0.00174813	0.00126812 
18.0222    	-5.05841e-021	2.55705e-013	-2.02558e-020	-0.0016333 	0.00126639 
18.0296    	-5.26941e-021	2.61246e-013	-2.01966e-020	-0.00151814	0.00126466 
18.0369    	-5.47979e-021	2.66889e-013	-2.01351e-020	-0.00140266	0.00126293 
18.0442    	-5.68953e-021	2.72632e-013	-2.00713e-020	-0.0012869 	0.0012612  
18.0516    	-5.8986e-021	2.78475e-013	-2.00052e-020	-0.00117089	0.00125948 
18.0589    	-6.10699e-021	2.84418e-013	-1.99368e-020	-0.00105466	0.00125776 
18.0663    	-6.31466e-021	2.90459e-013	-1.98662e-020	-0.00093825	0.00125604 
18.0737    	-6.5216e-021	2.96599e-013	-1.97933e-020	-0.000821683	0.00125432 
18.081     	-6.72778e-021	3.02835e-013	-1.97182e-020	-0.000704993	0.00125261 
18.0883    	-6.93318e-021	3.09168e-013	-1.96408e-020	-0.000588212	0.0012509  
18.0957    	-7.13777e-021	3.15597e-013	-1.95612e-020	-0.000471371	0.00124919 
18.103     	-7.34154e-021	3.22122e-013	-1.94794e-020	-0.000354502	0.00124748 
18.1104    	-7.54445e-021	3.2874e-013	-1.93953e-020	-0.000237637	0.00124578 
18.1178    	-7.74648e-021	3.35452e-013	-1.9309e-020	-0.000120807	0.00124408 
18.1251    	-7.94762e-021	3.42257e-013	-1.92205e-020	-4.04458e-006	0.00124238 
18.1324    	-8.14783e-021	3.49154e-013	-1.91298e-020	0.00011262 	0.00124068 
18.1398    	-8.3471e-021	3.56143e-013	-1.9037e-020	0.000229155	0.00123899 
18.1471    	-8.5454e-021	3.63222e-013	-1.89419e-020	0.000345528	0.00123729 
18.1545    	-8.74271e-021	3.70391e-013	-1.88446e-020	0.000461709	0.0012356  
18.1619    	-8.93901e-021	3.77648e-013	-1.87452e-020	0.000577666	0.00123391 
18.1692    	-9.13427e-021	3.84994e-013	-1.86437e-020	0.000693368	0.00123223 
18.1765    	-9.32848e-021	3.92427e-013	-1.854e-020	0.000808784	0.00123055 
18.1839    	-9.5216e-021	3.99947e-013	-1.84341e-020	0.000923883	0.00122886 
18.1913    	-9.71363e-021	4.07552e-013	-1.83261e-020	0.00103863 	0.00122719 
18.1986    	-9.90452e-021	4.15242e-013	-1.8216e-020	0.00115301 	0.00122551 
18.2059    	-1.00943e-020	4.23015e-013	-1.81038e-020	0.00126697 	0.00122383 
18.2133    	-1.02829e-020	4.30872e-013	-1.79895e-020	0.00138049 	0.00122216 
18.2206    	-1.04702e-020	4.38811e-013	-1.78732e-020	0.00149355 	0.00122049 
18.228     	-1.06564e-020	4.4683e-013	-1.77547e-020	0.0016061  	0.00121883 
18.2354    	-1.08414e-020	4.5493e-013	-1.76342e-020	0.00171813 	0.00121716 
18.2427    	-1.10251e-020	4.6311e-013	-1.75116e-020	0.00182959 	0.0012155  
18.25      	-1.12075e-020	4.71368e-013	-1.7387e-020	0.00194046 	0.00121384 
18.2574    	-1.13886e-020	4.79703e-013	-1.72604e-020	0.00205072 	0.00121218 
18.2647    	-1.15684e-020	4.88115e-013	-1.71318e-020	0.00216033 	0.00121052 
18.2721    	-1.17468e-020	4.96603e-013	-1.70011e-020	0.00226926 	0.00120887 
18.2795    	-1.19239e-020	5.05165e-013	-1.68685e-020	0.00237748 	0.00120722 
18.2868    	-1.20996e-020	5.13801e-013	-1.67339e-020	0.00248497 	0.00120557 
18.2941    	-1.2274e-020	5.22509e-013	-1.65973e-020	0.00259169 	0.00120392 
18.3015    	-1.24468e-020	5.31289e-013	-1.64588e-020	0.00269762 	0.00120228 
18.3088    	-1.26183e-020	5.4014e-013	-1.63184e-020	0.00280274 	0.00120063 
18.3162    	-1.27883e-020	5.49061e-013	-1.6176e-020	0.002907   	0.00119899 
18.3236    	-1.29568e-020	5.5805e-013	-1.60318e-020	0.00301039 	0.00119736 
18.3309    	-1.31238e-020	5.67107e-013	-1.58856e-020	0.00311288 	0.00119572 
18.3382    	-1.32892e-020	5.76231e-013	-1.57376e-020	0.00321444 	0.00119409 
18.3456    	-1.34532e-020	5.8542e-013	-1.55877e-020	0.00331505 	0.00119245 
18.3529    	-1.36156e-020	5.94674e-013	-1.54359e-020	0.00341467 	0.00119083 
18.3603    	-1.37763e-020	6.03991e-013	-1.52824e-020	0.00351329 	0.0011892  
18.3677    	-1.39355e-020	6.13371e-013	-1.5127e-020	0.00361087 	0.00118757 
18.375     	-1.40931e-020	6.22812e-013	-1.49698e-020	0.00370739 	0.00118595 
18.3823    	-1.4249e-020	6.32314e-013	-1.48108e-020	0.00380282 	0.00118433 
18.3897    	-1.44033e-020	6.41875e-013	-1.46501e-020	0.00389715 	0.00118271 
18.3971    	-1.45559e-020	6.51494e-013	-1.44876e-020	0.00399035 	0.0011811  
18.4044    	-1.47068e-020	6.6117e-013	-1.43234e-020	0.00408238 	0.00117948 
18.4117    	-1.4856e-020	6.70902e-013	-1.41575e-020	0.00417323 	0.00117787 
18.4191    	-1.50035e-020	6.80689e-013	-1.39898e-020	0.00426288 	0.00117626 
18.4264    	-1.51492e-020	6.9053e-013	-1.38205e-020	0.0043513  	0.00117466 
18.4338    	-1.52932e-020	7.00423e-013	-1.36495e-020	0.00443846 	0.00117305 
18.4412    	-1.54354e-020	7.10368e-013	-1.34769e-020	0.00452436 	0.00117145 
18.4485    	-1.55758e-020	7.20364e-013	-1.33027e-020	0.00460895 	0.00116985 
18.4558    	-1.57143e-020	7.30408e-013	-1.31268e-020	0.00469223 	0.00116825 
18.4632    	-1.58511e-020	7.40501e-013	-1.29493e-020	0.00477417 	0.00116665 
18.4705    	-1.5986e-020	7.50641e-013	-1.27703e-020	0.00485475 	0.00116506 
18.4779    	-1.6119e-020	7.60827e-013	-1.25897e-020	0.00493394 	0.00116347 
18.4853    	-1.62501e-020	7.71058e-013	-1.24076e-020	0.00501174 	0.00116188 
18.4926    	-1.63794e-020	7.81332e-013	-1.2224e-020	0.00508811 	0.00116029 
18.4999    	-1.65067e-020	7.91648e-013	-1.20388e-020	0.00516304 	0.00115871 
18.5073    	-1.66321e-020	8.02006e-013	-1.18522e-020	0.00523652 	0.00115712 
18.5146    	-1.67556e-020	8.12404e-013	-1.16641e-020	0.00530851 	0.00115554 
18.522     	-1.68771e-020	8.2284e-013	-1.14746e-020	0.00537901 	0.00115396 
18.5294    	-1.69966e-020	8.33314e-013	-1.12837e-020	0.00544799 	0.00115239 
18.5367    	-1.71141e-020	8.43825e-013	-1.10913e-020	0.00551544 	0.00115081 
18.544     	-1.72297e-020	8.54371e-013	-1.08976e-020	0.00558135 	0.00114924 
18.5514    	-1.73432e-020	8.64952e-013	-1.07025e-020	0.00564569 	0.00114767 
18.5587    	-1.74547e-020	8.75565e-013	-1.05061e-020	0.00570844 	0.0011461  
18.5661    	-1.75641e-020	8.8621e-013	-1.03084e-020	0.0057696  	0.00114454 
18.5735    	-1.76715e-020	8.96885e-013	-1.01094e-020	0.00582915 	0.00114297 
18.5808    	-1.77768e-020	9.0759e-013	-9.90908e-021	0.00588707 	0.00114141 
18.5881    	-1.788e-020	9.18323e-013	-9.70752e-021	0.00594335 	0.00113985 
18.5955    	-1.79811e-020	9.29083e-013	-9.50473e-021	0.00599798 	0.0011383  
18.6029    	-1.80802e-020	9.39868e-013	-9.30073e-021	0.00605093 	0.00113674 
18.6102    	-1.8177e-020	9.50678e-013	-9.09554e-021	0.00610221 	0.00113519 
18.6175    	-1.82718e-020	9.61511e-013	-8.88919e-021	0.00615179 	0.00113364 
18.6249    	-1.83644e-020	9.72366e-013	-8.68169e-021	0.00619967 	0.00113209 
18.6322    	-1.84548e-020	9.83242e-013	-8.47306e-021	0.00624583 	0.00113054 
18.6396    	-1.85431e-020	9.94137e-013	-8.26333e-021	0.00629026 	0.001129   
18.647     	-1.86292e-020	1.00505e-012	-8.05253e-021	0.00633296 	0.00112745 
18.6543    	-1.8713e-020	1.01598e-012	-7.84067e-021	0.0063739  	0.00112591 
18.6616    	-1.87947e-020	1.02693e-012	-7.62778e-021	0.00641309 	0.00112438 
18.669     	-1.88742e-020	1.03789e-012	-7.41387e-021	0.00645051 	0.00112284 
18.6763    	-1.89514e-020	1.04886e-012	-7.19898e-021	0.00648615 	0.00112131 
18.6837    	-1.90264e-020	1.05985e-012	-6.98312e-021	0.00652001 	0.00111977 
18.6911    	-1.90991e-020	1.07085e-012	-6.76633e-021	0.00655208 	0.00111824 
18.6984    	-1.91696e-020	1.08186e-012	-6.54861e-021	0.00658235 	0.00111672 
18.7057    	-1.92378e-020	1.09287e-012	-6.33001e-021	0.00661081 	0.00111519 
18.7131    	-1.93038e-020	1.10389e-012	-6.11053e-021	0.00663746 	0.00111367 
18.7204    	-1.93674e-020	1.11492e-012	-5.8902e-021	0.0066623  	0.00111215 
18.7278    	-1.94288e-020	1.12595e-012	-5.66905e-021	0.00668531 	0.00111063 
18.7352    	-1.94878e-020	1.13699e-012	-5.4471e-021	0.0067065  	0.00110911 
18.7425    	-1.95446e-020	1.14803e-012	-5.22438e-021	0.00672585 	0.00110759 
18.7498    	-1.9599e-020	1.15907e-012	-5.00091e-021	0.00674337 	0.00110608 
18.7572    	-1.96511e-020	1.17011e-012	-4.77671e-021	0.00675905 	0.00110457 
18.7645    	-1.97008e-020	1.18115e-012	-4.5518e-021	0.00677289 	0.00110306 
18.7719    	-1.97482e-020	1.19218e-012	-4.32622e-021	0.00678489 	0.00110155 
18.7793    	-1.97933e-020	1.20321e-012	-4.09999e-021	0.00679504 	0.00110005 
18.7866    	-1.9836e-020	1.21424e-012	-3.87313e-021	0.00680335 	0.00109855 
18.7939    	-1.98764e-020	1.22525e-012	-3.64566e-021	0.00680981 	0.00109704 
18.8013    	-1.99143e-020	1.23627e-012	-3.41761e-021	0.00681442 	0.00109555 
18.8087    	-1.99499e-020	1.24727e-012	-3.18902e-021	0.00681719 	0.00109405 
18.816     	-1.99832e-020	1.25826e-012	-2.95989e-021	0.00681811 	0.00109255 
18.8233    	-2.0014e-020	1.26924e-012	-2.73025e-021	0.00681719 	0.00109106 
18.8307    	-2.00424e-020	1.2802e-012	-2.50014e-021	0.00681442 	0.00108957 
18.838     	-2.00685e-020	1.29116e-012	-2.26958e-021	0.00680982 	0.00108808 
18.8454    	-2.00921e-020	1.3021e-012	-2.03858e-021	0.00680337 	0.0010866  
18.8528    	-2.01133e-020	1.31302e-012	-1.80718e-021	0.0067951  	0.00108511 
18.8601    	-2.01322e-020	1.32392e-012	-1.57541e-021	0.00678499 	0.00108363 
18.8674    	-2.01486e-020	1.3348e-012	-1.34328e-021	0.00677306 	0.00108215 
18.8748    	-2.01626e-020	1.34567e-012	-1.11083e-021	0.00675931 	0.00108067 
18.8821    	-2.01741e-020	1.35651e-012	-8.7807e-022	0.00674374 	0.00107919 
18.8895    	-2.01833e-020	1.36733e-012	-6.45039e-022	0.00672636 	0.00107772 
18.8969    	-2.019e-020	1.37812e-012	-4.11757e-022	0.00670717 	0.00107625 
18.9042    	-2.01943e-020	1.38889e-012	-1.78252e-022	0.0066862  	0.00107478 
18.9115    	-2.01962e-020	1.39964e-012	5.54523e-023	0.00666343 	0.00107331 
18.9189    	-2.01956e-020	1.41036e-012	2.89329e-022	0.00663887 	0.00107184 
18.9262    	-2.01926e-020	1.42104e-012	5.23352e-022	0.00661255 	0.00107038 
18.9336    	-2.01871e-020	1.4317e-012	7.57496e-022	0.00658446 	0.00106892 
18.941     	-2.01792e-020	1.44233e-012	9.91735e-022	0.00655461 	0.00106746 
18.9483    	-2.01689e-020	1.45292e-012	1.22604e-021	0.00652301 	0.001066   
18.9556    	-2.01561e-020	1.46348e-012	1.46039e-021	0.00648968 	0.00106454 
18.963     	-2.01409e-020	1.47401e-012	1.69476e-021	0.00645463 	0.00106309 
18.9703    	-2.01233e-020	1.4845e-012	1.92912e-021	0.00641785 	0.00106163 
18.9777    	-2.01032e-020	1.49495e-012	2.16344e-021	0.00637938 	0.00106018 
18.9851    	-2.00806e-020	1.50536e-012	2.39771e-021	0.00633921 	0.00105873 
18.9924    	-2.00556e-020	1.51574e-012	2.63188e-021	0.00629736 	0.00105729 
18.9997    	-2.00282e-020	1.52607e-012	2.86594e-021	0.00625384 	0.00105584 
19.0071    	-1.99984e-020	1.53636e-012	3.09987e-021	0.00620868 	0.0010544  
19.0145    	-1.99661e-020	1.54661e-012	3.33362e-021	0.00616187 	0.00105296 
19.0218    	-1.99314e-020	1.55682e-012	3.56719e-021	0.00611343 	0.00105152 
19.0291    	-1.98942e-020	1.56697e-012	3.80054e-021	0.00606338 	0.00105009 
19.0365    	-1.98546e-020	1.57709e-012	4.03364e-021	0.00601174 	0.00104865 
19.0438    	-1.98126e-020	1.58715e-012	4.26647e-021	0.00595852 	0.00104722 
19.0512    	-1.97682e-020	1.59717e-012	4.49901e-021	0.00590373 	0.00104579 
19.0586    	-1.97213e-020	1.60713e-012	4.73123e-021	0.00584739 	0.00104436 
19.0659    	-1.9672e-020	1.61705e-012	4.9631e-021	0.00578951 	0.00104293 
19.0732    	-1.96203e-020	1.62691e-012	5.19459e-021	0.00573012 	0.00104151 
19.0806    	-1.95662e-020	1.63672e-012	5.42568e-021	0.00566924 	0.00104008 
19.0879    	-1.95097e-020	1.64648e-012	5.65635e-021	0.00560687 	0.00103866 
19.0953    	-1.94508e-020	1.65618e-012	5.88656e-021	0.00554304 	0.00103724 
19.1027    	-1.93894e-020	1.66582e-012	6.1163e-021	0.00547776 	0.00103583 
19.11      	-1.93257e-020	1.6754e-012	6.34553e-021	0.00541106 	0.00103441 
19.1173    	-1.92596e-020	1.68493e-012	6.57424e-021	0.00534295 	0.001033   
19.1247    	-1.91912e-020	1.6944e-012	6.80239e-021	0.00527346 	0.00103159 
19.132     	-1.91203e-020	1.7038e-012	7.02995e-021	0.0052026  	0.00103018 
19.1394    	-1.90471e-020	1.71315e-012	7.25691e-021	0.00513039 	0.00102877 
19.1468    	-1.89715e-020	1.72243e-012	7.48324e-021	0.00505686 	0.00102737 
19.1541    	-1.88935e-020	1.73164e-012	7.70891e-021	0.00498202 	0.00102596 
19.1614    	-1.88132e-020	1.74079e-012	7.93389e-021	0.0049059  	0.00102456 
19.1688    	-1.87306e-020	1.74988e-012	8.15816e-021	0.00482852 	0.00102316 
19.1761    	-1.86456e-020	1.7589e-012	8.3817e-021	0.0047499  	0.00102176 
19.1835    	-1.85583e-020	1.76784e-012	8.60448e-021	0.00467006 	0.00102037 
19.1909    	-1.84687e-020	1.77672e-012	8.82648e-021	0.00458903 	0.00101897 
19.1982    	-1.83767e-020	1.78553e-012	9.04766e-021	0.00450682 	0.00101758 
19.2055    	-1.82825e-020	1.79427e-012	9.26801e-021	0.00442347 	0.00101619 
19.2129    	-1.81859e-020	1.80294e-012	9.48749e-021	0.00433899 	0.0010148  
19.2203    	-1.80871e-020	1.81153e-012	9.70609e-021	0.00425341 	0.00101342 
19.2276    	-1.7986e-020	1.82005e-012	9.92378e-021	0.00416675 	0.00101203 
19.2349    	-1.78826e-020	1.82849e-012	1.01405e-020	0.00407905 	0.00101065 
19.2423    	-1.7777e-020	1.83686e-012	1.03563e-020	0.00399031 	0.00100927 
19.2496    	-1.76691e-020	1.84515e-012	1.05711e-020	0.00390057 	0.00100789 
19.257     	-1.7559e-020	1.85337e-012	1.07849e-020	0.00380985 	0.00100651 
19.2644    	-1.74467e-020	1.8615e-012	1.09977e-020	0.00371818 	0.00100514 
19.2717    	-1.73321e-020	1.86955e-012	1.12094e-020	0.00362558 	0.00100376 
19.279     	-1.72153e-020	1.87753e-012	1.142e-020 	0.00353208 	0.00100239 
19.2864    	-1.70964e-020	1.88542e-012	1.16295e-020	0.0034377  	0.00100102 
19.2937    	-1.69752e-020	1.89322e-012	1.18379e-020	0.00334248 	0.000999656
19.3011    	-1.68519e-020	1.90095e-012	1.20451e-020	0.00324643 	0.00099829 
19.3085    	-1.67264e-020	1.90859e-012	1.22512e-020	0.00314959 	0.000996926
19.3158    	-1.65988e-020	1.91615e-012	1.2456e-020	0.00305198 	0.000995564
19.3231    	-1.64691e-020	1.92362e-012	1.26596e-020	0.00295362 	0.000994204
19.3305    	-1.63372e-020	1.931e-012 	1.2862e-020	0.00285455 	0.000992846
19.3378    	-1.62032e-020	1.93829e-012	1.30631e-020	0.0027548  	0.00099149 
19.3452    	-1.60672e-020	1.9455e-012	1.32629e-020	0.00265438 	0.000990135
19.3526    	-1.5929e-020	1.95262e-012	1.34613e-020	0.00255333 	0.000988782
19.3599    	-1.57888e-020	1.95964e-012	1.36585e-020	0.00245168 	0.000987432
19.3672    	-1.56465e-020	1.96658e-012	1.38542e-020	0.00234945 	0.000986083
19.3746    	-1.55022e-020	1.97342e-012	1.40486e-020	0.00224667 	0.000984735
19.3819    	-1.53558e-020	1.98018e-012	1.42415e-020	0.00214338 	0.00098339 
19.3893    	-1.52075e-020	1.98683e-012	1.44331e-020	0.00203959 	0.000982047
19.3967    	-1.50572e-020	1.9934e-012	1.46231e-020	0.00193534 	0.000980705
19.404     	-1.49048e-020	1.99987e-012	1.48117e-020	0.00183065 	0.000979365
19.4113    	-1.47505e-020	2.00624e-012	1.49988e-020	0.00172556 	0.000978027
19.4187    	-1.45943e-020	2.01252e-012	1.51844e-020	0.00162009 	0.000976691
19.4261    	-1.44361e-020	2.0187e-012	1.53684e-020	0.00151428 	0.000975357
19.4334    	-1.4276e-020	2.02478e-012	1.55509e-020	0.00140814 	0.000974024
19.4407    	-1.41141e-020	2.03077e-012	1.57317e-020	0.00130171 	0.000972693
19.4481    	-1.39502e-020	2.03665e-012	1.5911e-020	0.00119503 	0.000971365
19.4554    	-1.37844e-020	2.04244e-012	1.60886e-020	0.00108811 	0.000970037
19.4628    	-1.36169e-020	2.04812e-012	1.62646e-020	0.000980983	0.000968712
19.4702    	-1.34474e-020	2.05371e-012	1.64389e-020	0.000873686	0.000967389
19.4775    	-1.32762e-020	2.05919e-012	1.66115e-020	0.000766244	0.000966067
19.4848    	-1.31032e-020	2.06457e-012	1.67824e-020	0.000658687	0.000964747
19.4922    	-1.29283e-020	2.06985e-012	1.69516e-020	0.000551043	0.000963429
19.4995    	-1.27518e-020	2.07503e-012	1.7119e-020	0.000443342	0.000962113
19.5069    	-1.25734e-020	2.0801e-012	1.72846e-020	0.000335612	0.000960799
19.5143    	-1.23934e-020	2.08506e-012	1.74485e-020	0.000227884	0.000959486
19.5216    	-1.22116e-020	2.08992e-012	1.76105e-020	0.000120186	0.000958175
19.5289    	-1.20282e-020	2.09468e-012	1.77707e-020	1.25474e-005	0.000956866
19.5363    	-1.18431e-020	2.09933e-012	1.79291e-020	-9.50031e-005	0.000955559
19.5436    	-1.16563e-020	2.10387e-012	1.80856e-020	-0.000202436	0.000954253
19.551     	-1.14679e-020	2.1083e-012	1.82402e-020	-0.000309723	0.00095295 
19.5584    	-1.12779e-020	2.11263e-012	1.83929e-020	-0.000416835	0.000951648
19.5657    	-1.10863e-020	2.11685e-012	1.85436e-020	-0.000523743	0.000950348
19.573     	-1.08932e-020	2.12096e-012	1.86924e-020	-0.000630418	0.000949049
19.5804    	-1.06985e-020	2.12496e-012	1.88393e-020	-0.000736832	0.000947753
